"1933","MALIN SPACE SCIENCE SYSTEMS","535","NATL AERONAUTICS & SPACE ADM","MALIN SPACE SCI","",""
"2925","UNIVERSITY OF SOUTH CAROLINA","3679","DEFENSE THREAT REDUCTION AGENCY, DOD","U OF S CAROLINA","",""
"20495","KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY","","","KAIST","",""
"2174","NATL ENDOWMENT FOR ARTS","","","NEA","",""
"2276","NY WINE/GRAPE FDN","","","NY WINE/GRAPE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1208","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","","","DHHS","NIH","NIH NICHD"
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"36081","DOE ENERGY EFFICIENCY & RENEWABLE ENERGY","","","DOE (EERE)","",""
"3505","NYS OFFICE OF CHILDREN AND FAMILY SERVICES","473","US DEPT OF HEALTH & HUMAN SERVICES","NYS","OCFS",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"48481","FRANKIE'S FRIENDS CHARITABLE PET FOUNDATION","","","FRANKIE'S FRIENDS","",""
"1395","ENVIRONMENTAL PROTECT AGENCY","","","EPA","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"3001","ECONOMIC RESEARCH SERVICE, USDA","","","USDA","ERS",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"1306","NATL PARK SERVICE, DOI","","","US INTERIOR","NPS",""
"2318","NYS DEPT OF ENVIRONMENTAL CONSERVATION","","","NYS","NYS DEC",""
"5106","U.S. ARMY MEDICAL RESEARCH ACQUISITION ACTIVITY","","","USAMRAA","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"8148","MARS INCORPORATED","","","MARS","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"10872","NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING NIH","","","DHHS","NIH","NIH NIBIB"
"1737","INTEL CORP","1737","INTEL CORP","INTEL","",""
"2924","UNIVERSITY OF ROCHESTER","476","NATL INST OF HEALTH DHHS","U OF ROCHESTER","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1940","MARCH OF DIMES,NAT'L FDN FOR","","","MARCH-DIMES","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NY FARM VIABILITY INST","",""
"48481","FRANKIE'S FRIENDS CHARITABLE PET FOUNDATION","","","FRANKIE'S FRIENDS","",""
"2149","NATIONAL 4-H COUNCIL","520","OFFICE OF JUVENILE JUSTICE AND DELINQUENCY PREVENTION, DOJ","NATL 4-H","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"34658","SEMICONDUCTOR RESEARCH CORPORATION EDUCATION ALLIANCE","","","SRC EDUCATION ALLIANCE","",""
"13253","FERMI NATIONAL ACCELERATOR LABORATORY","483","DEPARTMENT OF ENERGY","FERMILAB","",""
"44161","ARTICULATE BIOMEDICAL LLC","476","NATL INST OF HEALTH DHHS","ARTICULATE BIOMEDICAL","",""
"535","NATL AERONAUTICS & SPACE ADM","","","NASA","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"12954","NEW YORK FARM VIABILITY INSTITUTE","","","NY FARM VIABILITY INST","",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"3693","UNIVERSITY OF NOTRE DAME","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","NOTRE DAME","",""
"951","BURROUGHS WELLCOME FUND","","","BURROUGHS W FND","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2655","SMALL BUSINESS ADMIN","","","SBA","",""
"2330","NYS DEPT OF LABOR","","","NYS","NYS LABOR",""
"2924","UNIVERSITY OF ROCHESTER","38518","NATL CTR FOR ADVANCING TRANSLATIONAL SCIENCES","U OF ROCHESTER","",""
"2330","NYS DEPT OF LABOR","","","NYS","NYS LABOR",""
"27055","EMD MILLIPORE CORPORATION","","","MERCK KGAA","EMD MLIPR",""
"32177","LAWRENCE BERKELEY NATIONAL LABORATORY","483","DEPARTMENT OF ENERGY","LBNL","",""
"32177","LAWRENCE BERKELEY NATIONAL LABORATORY","483","DEPARTMENT OF ENERGY","LBNL","",""
"2046","MONSANTO","","","MONSANTO","",""
"1454","FORD FOUNDATION","","","FORD FDN","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"23955","USDA ARS NORTH ATLANTIC AREA","","","USDA","USDA, ARS, NAA",""
"30035","CHARLES RIVER ANALYTICS INC.","482","US NAVY","CRAI","",""
"23955","USDA ARS NORTH ATLANTIC AREA","","","USDA","USDA, ARS, NAA",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2301","NYS DEPT OF AG & MARKETS","2990","AGRICULTURAL MARKETING SERV, USDA","NYS","AGMRKT",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2905","UNIVERSITY OF MAINE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF MAINE","",""
"2459","PENNSYLVANIA STATE UNIV","2244","NATL SCIENCE FOUNDATION","PENN STATE","",""
"44721","POLYTECHNIC UNIVERSITY OF CATALONIA","","","UPC - CATALONIA","",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1203","NATL INST ON AGING, NIH","WCM","",""
"3663","BILL & MELINDA GATES FOUNDATION","","","GATES FDN","",""
"937","BROOKHAVEN NATIONAL LAB","483","DEPARTMENT OF ENERGY","BROOKHAVEN","",""
"3769","AGAVE BIOSYSTEMS","","","AGAVE","",""
"2714","SLOAN FOUNDATION","","","SLOAN","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"16613","OVARIAN CANCER RESEARCH FUND","","","OCRF","",""
"2324","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY ","","","NYS","NYSERDA",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"35337","UNITED STATES-INDIA EDUCATIONAL FOUNDATION","3556","INTERNATIONAL EDUCATION AND GRADUATE PROGRAM SERVICES, US D OF ED","USIEF","",""
"24016","THE CRAIG H. NEILSEN FOUNDATION","","","NEILSEN FDN","",""
"2301","NYS DEPT OF AG & MARKETS","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NYS","AGMRKT",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1869","LOS ALAMOS NATL LAB","483","DEPARTMENT OF ENERGY","LANL","",""
"509","INTERNATIONAL LIFE SCIENCES INSTITUTE","","","ILSI","",""
"3061","VIRGINIA COMMONWEALTH UNIVERSITY","1226","SOCIAL SECURITY ADMIN","VIRGINIA COMM U","",""
"3698","NEW YORK STATE LIBRARY","","","NYS LIBRARY","",""
"2969","UPJOHN INST FOR EMPLOYMENT RES","","","UPJOHN INST","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"50361","AMERICAN SENIORS HOUSING ASSOCIATION, INC.","","","ASHA","",""
"484","US DEPT OF INTERIOR","1271","DEFENSE ADVANCED RESEARCH PROJECT AGENCY DOD","US INTERIOR","",""
"37858","ASSOCIATION OF AMERICAN COLLEGES AND UNIVERSITIES","","","AACU","",""
"27895","OFFICE OF THE DIRECTOR NIH","","","DHHS","NIH","NIH OD"
"2879","UNIVERSITY OF CALIFORNIA DAVIS","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF CAL","UC DAVIS",""
"48821","IUP RESEARCH INSTITUTE","32416","AMERICAN BIRD CONSERVANCY","IUP RESEARCH INSTITUTE","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"23955","USDA ARS NORTH ATLANTIC AREA","","","USDA","USDA, ARS, NAA",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"47224","CENTRE FOR ECONOMIC POLICY RESEARCH","","","CEPR","",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1203","NATL INST ON AGING, NIH","","","DHHS","NIH","NIH NIA"
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2879","UNIVERSITY OF CALIFORNIA DAVIS","1211","NATL INST OF DIABETES, DIGESTIVE & KIDNEY, NIH","U OF CAL","UC DAVIS",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"2046","MONSANTO","","","MONSANTO","",""
"4001","CORPORATION FOR NATIONAL & COMMUNITY SERVICE","","","CNS","",""
"3008","FOREST SERVICE, USDA","","","USDA","FOREST",""
"105","SAMSUNG ELECTRONICS COMPANY LTD","","","SAMSUNG","",""
"39703","STEP ANALYSIS LLC","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","STEP ANALYSIS","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2113","NATL HISTORICAL PUBS/REC COMM, NATL ARCHIVES","","","NATL ARCHIVES","PUBS/REC COMM",""
"2921","UNIVERSITY OF PITTSBURGH","476","NATL INST OF HEALTH DHHS","U OF PITTSBURGH","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2075","NORTH DAKOTA STATE UNIVERSITY","","","N DAKOTA ST U","",""
"1304","FISH & WILDLIFE SERVICE, DOI","","","US INTERIOR","FWS",""
"39149","WALMART FOUNDATON","","","WF","",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"38418","SAFEGUARD BIOSYSTEMS HOLDINGS LTD.","","","SAFEGUARD BIOSYSTEMS","",""
"1999","MICHIGAN STATE UNIVERSITY","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","MICHIGAN ST U","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"49921","PARTNERS FOR ECONOMIC POLICY","","","PEP","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"11334","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","WCM","",""
"2886","UNIVERSITY OF CHICAGO","1257","ARMY RESEARCH OFFICE","U OF CHICAGO","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2337","NYS OFFICE OF MENTAL HEALTH","","","NYS","OMH",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2759","SEMICONDUCTOR RESEARCH CORP","","","SRC","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"2950","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","6486","DEPARTMENT OF HOMELAND SECURITY","UNC","UNC CHAPEL HILL",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"943","BOYCE THOMPSON INSTITUTE","2244","NATL SCIENCE FOUNDATION","BTI","",""
"43701","NORWEGIAN UNIVERSITY OF LIFE SCIENCES","","","NMBU","",""
"1372","ELI LILLY CO.","","","ELI LILLY","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"50881","AMERICAN WILDLIFE CONSERVATION FOUNDATION","","","AWCF","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"3034","UNIVERSITIES SPACE RESEARCH ASSOC","535","NATL AERONAUTICS & SPACE ADM","USRA","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"1217","NATL INST OF NEUR DIS & STROKE, NIH","","","DHHS","NIH","NIH NINDS"
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"27376","GREAT LAKES OBSERVING SYSTEM","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","GLOS","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"2341","NYS PARKS & RECREATION","","","NYS","NYS PARKS & REC",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"491","DEPT OF EDUCATION US","","","US DEPT OF EDU","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"1001","CATHOLIC RELIEF SERVICES","","","CATHOLIC RELIEF","",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"2627","RUTGERS STATE UNIV OF NJ","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","RUTGERS","",""
"409","NORTHEAST COLLABORATIVE ACCESS TEAM","","","NE-CAT","",""
"50081","ENTEROME.","","","ENTEROME","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1803","JET PROPULSION LABORATORY","535","NATL AERONAUTICS & SPACE ADM","JPL","",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"2500","PIONEER HI-BRED INTERNATL INC","","","PIONEER HI-BRED","",""
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"1156","DAIRY RESEARCH INSTITUTE","","","DAIRY RES INST","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"5167","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","","","NSF","NSF CISE",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"2801","NEW YORK SEA GRANT INSTITUTE, STONY BROOK","478","US DEPT OF COMMERCE","SUNY","NY SEA GRANT",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"3495","GOLF COURSE SUPERINTENDENTS ASSOCIATION OF AMERICA","","","GCSAA","",""
"2724","SMITHSONIAN INSTITUTION","","","SMITHSONIAN","",""
"45921","BIOSEED RESEARCH INDIA PVT. LTD.","","","BIOSEED  ","",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"2445","PALL CORPORATION","","","PALL CORP","",""
"1694","IMMUCELL CORPORATION","","","IMMUCELL CORP","",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2301","NYS DEPT OF AG & MARKETS","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","NYS","AGMRKT",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"2301","NYS DEPT OF AG & MARKETS","","","NYS","AGMRKT",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"1202","NATL HEART LUNG & BLOOD INST, NIH","","","DHHS","NIH","NIH NHLBI"
"26377","GLYCOBIA INC.","476","NATL INST OF HEALTH DHHS","GLYCOBIA","",""
"2327","NYS DEPT OF HEALTH","","","NYS","NYS HEALTH",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"13354","NATIONAL NUCLEAR SECURITY ADMINISTRATION DOE","","","DOE","NNSA",""
"1214","NATL INST OF GENERAL MEDICAL SCIENCES, NIH","","","DHHS","NIH","NIH NIGMS"
"2327","NYS DEPT OF HEALTH","","","NYS","NYS HEALTH",""
"458","AMERICAN HEART ASSOCIATION","","","AMER HEART","",""
"2881","UNIVERSITY OF CALIFORNIA RIVERSIDE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF CAL","UC RIVERSIDE",""
"2045","MONROE COUNTY","","","MONROE CTY","",""
"1217","NATL INST OF NEUR DIS & STROKE, NIH","","","DHHS","NIH","NIH NINDS"
"23778","GREAT LAKES-NORTHERN FORESTS COOPERATIVE ECOSYSTEM STUDIES UNIT (HOST: UNIVERSITY OF MINNESOTA)","","","CESU","GLNF-CESU (UMINN)",""
"809","ARIZONA STATE UNIVERSITY","","","ARIZONA STATE U","",""
"39941","Q-PEAK INC.","479","US DEPT OF DEFENSE","Q-PEAK","",""
"32897","ALOPEXX PHARMACEUTICALS, LLC","","","ALOPEXX","",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"44501","JAN BIOTECH INC","476","NATL INST OF HEALTH DHHS","JAN BIOTECH","",""
"9570","ADMINISTRATION FOR CHILDREN AND FAMILIES","","","DHHS","ACF",""
"2401","OHIO STATE UNIVERSITY","9769","OFFICE OF POLAR PROGRAMS NSF","OHIO ST U","",""
"44941","CALIFORNIA DEPARTMENT OF WATER RESOURCES","","","DWR","",""
"26875","NYS DEVELOPMENTAL DISABILITIES PLANNING COUNCIL","473","US DEPT OF HEALTH & HUMAN SERVICES","NYS DDPC","",""
"39521","INSTITUTE FOR EMPLOYMENT RESEARCH (IAB)","","","INSTITUTE FOR EMPLOYMENT RESEA","",""
"28715","VERIZON CORPORATE SERVICES GROUP INC.","","","VERIZON CSG","",""
"5169","DIRECTORATE FOR ENGINEERING NSF","","","NSF","NSF ENG",""
"19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","","","USDA","USDA-NIFA",""
"1972","MUSCULAR DYSTROPHY ASSN","","","MDA","",""
"1211","NATL INST OF DIABETES, DIGESTIVE & KIDNEY, NIH","","","DHHS","NIH","NIH NIDDK"
"1347","EASTMAN KODAK","","","EASTMAN KODAK","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"27495","LUTHERAN FAMILY HEALTH CENTERS","473","US DEPT OF HEALTH & HUMAN SERVICES","LFHC","",""
"3292","NORTHROP GRUMMAN CORPORATION","","","NORTHROP","",""
"5168","DIRECTORATE FOR EDUCATION AND HUMAN RESOURCES NSF","","","NSF","NSF EHR",""
"2327","NYS DEPT OF HEALTH","","","NYS","NYS HEALTH",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"1215","NATL INST OF MENTAL HEALTH, NIH","","","DHHS","NIH","NIH NIMH"
"5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","","","NSF","NSF BIO",""
"43041","COUNCIL OF IVY LEAGUE PRESIDENTS","","","CILP","",""
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"22397","HISTOGENICS","","","HISTOGENICS","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2881","UNIVERSITY OF CALIFORNIA RIVERSIDE","5166","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","U OF CAL","UC RIVERSIDE",""
"5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","","","NSF","NSF MPS",""
"2046","MONSANTO","","","MONSANTO","",""
"19554","NORTHEAST GATEWAY ENERGY BRIDGE, LLC","","","EXCELERATE","NE GATEWAY ENERGY BRIDGE",""
"1304","FISH & WILDLIFE SERVICE, DOI","","","US INTERIOR","FWS",""
"5172","DIRECTORATE FOR SOCIAL BEHAVIORAL & ECONOMIC SCIENCES NSF","","","NSF","NSF SBE",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"7789","ATC-NY INC.","","","ATC","ATC-NY",""
"166","UT-BATTELLE LLC","1295","OAK RIDGE NATIONAL LABORATORY DOE","BMI","UT-BATTELLE",""
"1241","AIR FORCE OFFICE OF SCIENTIFIC RESEARCH","","","DOD","AF","AFOSR"
"1284","OFFICE OF NAVAL RESEARCH DOD","","","DOD","NAVY","ONR"
"1239","NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY","","","DEPT COMMERCE","NIST",""
"5170","DIRECTORATE FOR GEOSCIENCES ","","","NSF","NSF GEO",""
"15853","GOOGLE INC.","","","GOOGLE","",""
"2077","NORTH CAROLINA STATE UNIVERSITY","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","N.CAR ST U","",""
"2237","NOVO NORDISK, LTD","","","NOVO NORDISK","",""
"2046","MONSANTO","","","MONSANTO","",""
"866","BATTELLE-PACIFIC NORTHWEST","483","DEPARTMENT OF ENERGY","BMI","BATTELLE-PAC NW",""
"43362","HIGH TECH ROCHESTER INC.","","","HTR","",""
"2893","UNIVERSITY OF FLORIDA","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","U OF FLORIDA","",""
"2465","PEPSICO, INC","","","PEPSICO","",""
"40682","COOPER TIRE & RUBBER COMPANY","","","COOPER TIRE & RUBBER COMPANY","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"3004","FOREIGN AGRICULTURAL SERVICE USDA","","","USDA","FAS",""
"16293","NASA SHARED SERVICES CENTER","","","NASA","NSSC",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2323","NYS DEPT OF EDUCATION","491","DEPT OF EDUCATION US","NYS","NYSEDUC",""
"31919","NATIONAL GRAPE AND WINE INITIATIVE","","","NGWI","",""
"1257","ARMY RESEARCH OFFICE","","","DOD","ARMY","ARO"
"2169","NE COOPERATIVE COUNCIL","","","NE COOP CNCL","",""
"49401","TEAGASC","","","TEAGASC","",""
"2276","NY WINE/GRAPE FDN","","","NY WINE/GRAPE","",""
"5506","UNIVERSITY OF TEXAS MEDICAL BRANCH","476","NATL INST OF HEALTH DHHS","U OF TEXAS SYS","UTMB",""
"3015","NATURAL RESOURCES CONSERVATION SERVICE, USDA","","","USDA","NRCS",""
"1555","NATL HISTOR PUBL&RECORD COM, GSA","","","GSA","NHPRC",""
"453","AMERICAN CHEMICAL SOCIETY","","","AMER CHEM SOC","",""
"40522","BROOKLYN COLLEGE","","","BRKLYN COLL","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"1737","INTEL CORP","","","INTEL","",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"1202","NATL HEART LUNG & BLOOD INST, NIH","","","DHHS","NIH","NIH NHLBI"
"1289","CHICAGO OPERATIONS OFFICE DOE","","","DOE","DOE CHICAGO",""
"476","NATL INST OF HEALTH DHHS","","","DHHS","NIH",""
"483","DEPARTMENT OF ENERGY","","","DOE","",""
"2538","PURDUE UNIVERSITY","660","AGENCY FOR INTERNATIONAL DEVELOPMENT","PURDUE","",""
"2891","UNIVERSITY OF DELAWARE","3001","ECONOMIC RESEARCH SERVICE, USDA","U OF DELAWARE","",""
"2244","NATL SCIENCE FOUNDATION","","","NSF","",""
"2993","AGRICULTURE RESEARCH SERVICE USDA","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","USDA","ARS",""
"2914","UNIVERSITY OF NEW HAMPSHIRE","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF NEW HAMPSHIRE","",""
"2241","NUCLEAR REGULATORY COMM","","","NRC","",""
"1206","NATL INST OF ALLERGY & INFECTIOUS DISEASE NIH","","","DHHS","NIH","NIH NIAID"
